tweet_id,name,rating_numerator,rating_denominator,stages
668643542311546881,None,3.0,10,unnamed
668641109086707712,Hanz,10.0,10,unnamed
668636665813057536,an,10.0,10,unnamed
668633411083464705,Churlie,10.0,10,unnamed
668631377374486528,Zeek,5.0,10,unnamed
668627278264475648,Timofy,9.0,10,unnamed
668625577880875008,Maks,10.0,10,unnamed
668623201287675904,Jomathan,10.0,10,unnamed
668620235289837568,Kallie,10.0,10,unnamed
668614819948453888,a,7.0,10,unnamed
668587383441514497,the,13.0,10,unnamed
668567822092664832,Marvin,11.0,10,unnamed
668544745690562560,None,10.0,10,unnamed
668542336805281792,None,10.0,10,unnamed
668537837512433665,Spark,8.0,10,unnamed
668528771708952576,Gòrdón,12.0,10,unnamed
668507509523615744,a,10.0,10,unnamed
668496999348633600,Jo,8.0,10,unnamed
668484198282485761,None,9.0,10,unnamed
668480044826800133,DayZ,11.0,10,unnamed
668466899341221888,a,4.0,10,unnamed
668297328638447616,None,9.0,10,unnamed
668291999406125056,None,10.0,10,unnamed
668286279830867968,Rusty,11.0,10,unnamed
668274247790391296,Sophie,10.0,10,unnamed
668268907921326080,None,10.0,10,unnamed
668256321989451776,Jareld,13.0,10,unnamed
668248472370458624,Bisquick,8.0,10,unnamed
668237644992782336,Torque,10.0,10,unnamed
668226093875376128,None,10.0,10,unnamed
668221241640230912,None,10.0,10,unnamed
668204964695683073,Ron,8.0,10,unnamed
668190681446379520,Skittles,12.0,10,unnamed
668171859951755264,a,7.0,10,unnamed
668154635664932864,None,9.0,10,unnamed
668142349051129856,None,2.0,10,unnamed
668113020489474048,Alfie,6.0,10,unnamed
667937095915278337,None,3.0,10,unnamed
667924896115245057,Jiminy,9.0,10,unnamed
667915453470232577,Otis,10.0,10,unnamed
667911425562669056,None,5.0,10,unnamed
667902449697558528,Cleopatricia,9.0,10,unnamed
667886921285246976,Erik,11.0,10,unnamed
667885044254572545,Stu,10.0,10,unnamed
667878741721415682,Tedrick,2.0,10,unnamed
667873844930215936,None,10.0,10,unnamed
667866724293877760,Shaggy,10.0,10,unnamed
667861340749471744,a,9.0,10,unnamed
667832474953625600,None,12.0,10,unnamed
667806454573760512,Filup,10.0,10,unnamed
667801013445750784,None,12.0,10,unnamed
667793409583771648,None,8.0,10,unnamed
667782464991965184,None,9.0,10,unnamed
667773195014021121,a,8.0,10,unnamed
667766675769573376,Calvin,9.0,10,unnamed
667728196545200128,Olive,11.0,10,unnamed
667724302356258817,None,7.0,10,unnamed
667549055577362432,None,1.0,10,unnamed
667546741521195010,George,9.0,10,unnamed
667544320556335104,Kial,10.0,10,unnamed
667538891197542400,a,9.0,10,unnamed
667534815156183040,Frank,8.0,10,unnamed
667530908589760512,Naphaniel,10.0,10,unnamed
667524857454854144,None,12.0,10,unnamed
667517642048163840,Dook,8.0,10,unnamed
667509364010450944,None,12.0,10,unnamed
667502640335572993,Hall,11.0,10,unnamed
667495797102141441,Philippe,9.0,10,unnamed
667491009379606528,None,7.0,10,unnamed
667470559035432960,a,11.0,10,unnamed
667455448082227200,Reese,7.0,10,unnamed
667453023279554560,Cupcake,11.0,10,unnamed
667443425659232256,None,6.0,10,unnamed
667437278097252352,None,10.0,10,unnamed
667435689202614272,None,12.0,10,unnamed
667405339315146752,Biden,7.0,10,unnamed
667393430834667520,Fwed,8.0,10,unnamed
667369227918143488,None,10.0,10,unnamed
667211855547486208,Genevieve,9.0,10,unnamed
667200525029539841,Joshwa,11.0,10,unnamed
667192066997374976,None,12.0,10,unnamed
667188689915760640,None,10.0,10,unnamed
667182792070062081,Timison,10.0,10,unnamed
667177989038297088,a,8.0,10,unnamed
667176164155375616,None,4.0,10,unnamed
667174963120574464,Clarence,9.0,10,unnamed
667171260800061440,Kenneth,10.0,10,unnamed
667165590075940865,Churlie,10.0,10,unnamed
667160273090932737,Bradlay,11.0,10,unnamed
667152164079423490,Pipsy,12.0,10,unnamed
667138269671505920,None,10.0,10,unnamed
667119796878725120,Gabe,10.0,10,unnamed
667090893657276420,Clybe,7.0,10,unnamed
667073648344346624,Dave,10.0,10,unnamed
667065535570550784,None,8.0,10,unnamed
667062181243039745,Keet,10.0,10,unnamed
667044094246576128,None,12.0,10,unnamed
667012601033924608,Klevin,9.0,10,unnamed
666996132027977728,Carll,10.0,10,unnamed
666983947667116034,a,11.0,10,unnamed
666837028449972224,None,3.0,10,unnamed
666835007768551424,None,10.0,10,unnamed
666826780179869698,None,12.0,10,unnamed
666817836334096384,Jeph,9.0,10,unnamed
666804364988780544,Jockson,8.0,10,unnamed
666786068205871104,None,2.0,10,unnamed
666781792255496192,a,10.0,10,unnamed
666776908487630848,Josep,5.0,10,unnamed
666739327293083650,Lugan,10.0,10,unnamed
666701168228331520,a,8.0,10,unnamed
666691418707132416,Christoper,8.0,10,unnamed
666649482315059201,None,4.0,10,unnamed
666644823164719104,Jimothy,9.0,10,unnamed
666454714377183233,Kreggory,10.0,10,unnamed
666447344410484738,Scout,9.0,10,unnamed
666437273139982337,None,7.0,10,unnamed
666435652385423360,None,10.0,10,unnamed
666430724426358785,None,6.0,10,unnamed
666428276349472768,None,7.0,10,unnamed
666421158376562688,None,12.0,10,unnamed
666418789513326592,Walter,10.0,10,unnamed
666411507551481857,quite,2.0,10,unnamed
666407126856765440,a,7.0,10,unnamed
666396247373291520,None,9.0,10,unnamed
666373753744588802,None,11.0,10,unnamed
666362758909284353,None,6.0,10,unnamed
666353288456101888,None,8.0,10,unnamed
666345417576210432,None,10.0,10,unnamed
666337882303524864,an,9.0,10,unnamed
666293911632134144,a,3.0,10,unnamed
666273097616637952,None,11.0,10,unnamed
666268910803644416,None,10.0,10,unnamed
666104133288665088,None,1.0,10,unnamed
666102155909144576,None,11.0,10,unnamed
666099513787052032,None,8.0,10,unnamed
666094000022159362,None,9.0,10,unnamed
666082916733198337,None,6.0,10,unnamed
666073100786774016,None,10.0,10,unnamed
666071193221509120,None,9.0,10,unnamed
666063827256086533,the,10.0,10,unnamed
666058600524156928,the,8.0,10,unnamed
666057090499244032,a,9.0,10,unnamed
666055525042405380,a,10.0,10,unnamed
666051853826850816,an,2.0,10,unnamed
666050758794694657,a,10.0,10,unnamed
666049248165822465,None,5.0,10,unnamed
666044226329800704,a,6.0,10,unnamed
666033412701032449,a,9.0,10,unnamed
666029285002620928,a,7.0,10,unnamed
666020888022790149,None,8.0,10,unnamed
